emp,pe,cape,dy,rho,mov,ir,rr,y02,y10,stp,cf,mg,rv,ed,un,gdp,m2,cpi,dil,yss,nyf,_au,_dxy,_lcp,_ty,_oil,_mkt,_va,_gr,snp,date,label
0.03651733166648197,12.9,15.756,3.47,0.619,107.4,8.21,2.451,8.866,8.83,-0.03599999999999959,-0.02995008319467563,0.1085899513776336,0.1303604378920151,0.1642153077188313,-0.07142857142857129,0.02962170549925935,0.027341079972659,0.04156144021935204,-0.005326952633785131,0.061886,1.381331804,377.25,99.44,2859.6,105.296,20.1,509.16,1030.995,572.089,311.9674949645996,1989-05-14,0.0
0.03651733166648197,13.1,16.148,3.39,0.632,99.9,8.35,2.115,8.986,8.748,-0.23800000000000132,-0.02911813643926786,0.1085899513776336,0.1303218326440185,0.1641873388142427,-0.07142857142857129,0.03747913384901125,0.02925495557074509,0.04563821343531282,-0.005594588016355262,0.048145,1.372502319,365.75,101.97,2636.7,106.018,20.6,522.31,1030.995,572.089,318.341251373291,1989-05-21,1.0
0.03651733166648197,13.1,16.188,3.39,0.623,102.6,8.52,2.115,8.978,8.695,-0.2829999999999995,-0.02911813643926786,0.1085899513776336,0.1303204008557552,0.164186360644152,-0.07142857142857129,0.03747913384901125,0.02925495557074509,0.04563821343531282,-0.0056702585679832,0.049461,1.372502319,363.5,102.52,2523.0,106.547,19.52,524.08,1030.995,572.089,323.76000213623047,1989-05-28,1.0
0.03710289214512996,13.3,16.357,3.34,0.617,112.2,8.36,2.115,8.564,8.391,-0.17300000000000004,-0.02911813643926786,0.1014492753623188,0.1328398854435686,0.1666205563297538,-0.07142857142857129,0.03747913384901125,0.02925495557074509,0.04563821343531282,-0.004582757041634022,0.045574,1.372502319,362.0,101.22,2503.6,108.494,20.15,531.32,1062.189,598.518,323.76000213623047,1989-06-04,0.0
0.03710289214512996,13.3,16.386,3.34,0.61,126.3,8.22,2.115,8.285,8.133,-0.15200000000000102,-0.02911813643926786,0.1014492753623188,0.1327623086177907,0.1665692284659204,-0.07142857142857129,0.03747913384901125,0.02925495557074509,0.04563821343531282,-0.00558247166816972,0.044707,1.372502319,368.5,104.32,2552.2,110.507,20.0,532.74,1062.189,598.518,323.76000213623047,1989-06-11,0.0
0.03710289214512996,13.2,16.143,3.39,0.619,122.2,8.14,1.998,8.531,8.325,-0.2060000000000013,0.01296456352636133,0.1014492753623188,0.1328297392470472,0.1666123956516392,-0.0185185185185186,0.03747913384901125,0.03045875306289147,0.0454529122201861,-0.005596414938687677,0.029593,2.471519284,363.5,103.33,2638.5,109.302,19.95,525.34,1062.189,598.518,328.064998626709,1989-06-18,1.0
0.03710289214512996,13.4,16.484,3.33,0.623,114.5,8.05,1.998,8.376,8.229,-0.14700000000000024,0.01296456352636133,0.1014492753623188,0.1330034523087138,0.1667267285731284,-0.0185185185185186,0.03747913384901125,0.03045875306289147,0.0454529122201861,-0.005571478504019511,0.034069,2.471519284,371.25,100.93,2548.4,110.156,19.7,536.92,1062.189,598.518,324.3237533569336,1989-06-25,0.0
0.03728343303276804,13.0,15.995,3.43,0.6,119.6,7.99,1.998,8.107,8.076,-0.030999999999998806,0.01296456352636133,0.09090909090909105,0.1311062377394852,0.1624358428300443,-0.0185185185185186,0.03747913384901125,0.03045875306289147,0.0454529122201861,-0.005141226559744028,0.03743,2.471519284,371.25,102.02,2521.8,111.428,20.27,521.5,1061.06,594.698,329.6649971008301,1989-07-02,1.0
0.03794221771296136,13.3,16.296,3.36,0.588,117.6,7.73,1.998,7.85,8.012,0.1620000000000008,0.01296456352636133,0.08931419457735257,0.1327571806239676,0.1631243370134852,-0.0185185185185186,0.03747913384901125,0.03045875306289147,0.0454529122201861,-0.008892441424788844,0.028414,2.471519284,384.5,98.31,2393.9,112.058,20.75,533.05,1061.06,594.698,329.6649971008301,1989-07-09,0.0
0.03794221771296136,13.6,16.643,3.3,0.6,115.2,7.84,1.804,7.822,8.033,0.2109999999999994,0.06079295154185016,0.08931419457735257,0.13279313427632,0.1631467193571401,-0.03703703703703709,0.03747913384901125,0.03569489685124871,0.04530558888311864,-0.007748011297295299,0.022834,3.044650997,371.25,99.99,2462.1,112.075,20.32,544.86,1061.06,594.698,329.6649971008301,1989-07-16,0.0
0.03794221771296136,13.5,16.879,3.26,0.587,109.9,8.12,1.804,7.941,8.059,0.11799999999999944,0.06079295154185016,0.08931419457735257,0.1327173527001821,0.1630976292524,-0.03703703703703709,0.03747913384901125,0.03569489685124871,0.04530558888311864,-0.009057312246076199,0.021679,3.044650997,371.75,99.8,2481.1,112.061,19.71,553.07,1061.06,594.698,333.39624786376953,1989-07-23,1.0
0.03798944562097351,13.8,17.203,3.2,0.555,106.5,7.86,1.804,7.656,7.854,0.1980000000000004,0.06079295154185016,0.08931419457735257,0.1328481293512673,0.163161233362725,-0.03703703703703709,0.03747913384901125,0.03569489685124871,0.04530558888311864,-0.009518365810559759,0.023898,3.044650997,369.75,98.29,2584.4,113.719,17.93,564.18,1061.06,594.698,339.4024963378906,1989-07-30,1.0
